,gene symbol,forebrain_10.5_rep1,forebrain_10.5_rep2,forebrain_11.5_rep1,forebrain_11.5_rep2,forebrain_12.5_rep1,forebrain_12.5_rep2,forebrain_13.5_rep1,forebrain_13.5_rep2,forebrain_14.5_rep1,forebrain_14.5_rep2,forebrain_15.5_rep1,forebrain_15.5_rep2,forebrain_16.5_rep1,forebrain_16.5_rep2,forebrain_p0_rep1,forebrain_p0_rep2
893,3110009E18Rik,19.954948,23.166866,19.487519,22.287829,23.356054,28.59718,20.644837,25.352749,23.111366,23.816641,22.397386,21.399119,22.083174,26.60553,15.435002,19.285793
900,3110040M04Rik,0.0,0.0,0.0,0.0,0.468406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071493,0.0,0.0
901,3110040N11Rik,32.114293,30.034341,25.305386,29.21702,30.677047,31.609817,34.487769,31.860168,40.481883,37.294578,37.787913,36.098096,39.894646,36.353457,39.369973,39.355893
911,3110082I17Rik,41.852611,42.834782,27.551223,23.021756,16.541156,17.297722,15.347091,13.875431,8.621,8.930181,11.36033,11.017691,13.172833,12.257026,10.748837,8.80781
918,3300002I08Rik,5.968765,6.460937,8.716053,6.778363,9.306236,9.011303,9.678382,8.398368,8.12882,11.762496,8.145429,11.343687,11.383566,10.972323,7.469021,7.005354
921,3425401B19Rik,0.004751,0.036602,0.008965,0.0,0.021946,0.004092,0.182238,0.0,0.0,0.0,0.0,0.010843,0.006881,0.0,0.004608,0.003808
924,3830403N18Rik,0.593369,0.092925,0.46982,0.248399,0.136419,0.268752,0.300305,0.076864,0.276974,0.275423,0.12924,0.237542,0.185965,0.0,0.231689,0.250992
925,3830406C13Rik,27.452044,26.145194,28.32179,33.130728,31.445976,36.454147,32.624136,33.316833,30.535762,38.014702,40.460055,43.465017,44.996411,41.414793,31.523828,24.261754
971,4833420G17Rik,50.425012,47.651159,64.133032,55.971908,87.361996,78.82141,74.677024,68.473398,70.232052,86.487392,75.608223,81.203849,85.938826,89.441402,44.186375,37.431532
979,4833439L19Rik,130.718525,129.109691,162.937805,154.955132,167.144034,158.169365,153.089796,142.418643,142.358589,175.029783,169.787656,160.590191,186.589861,188.618233,156.43446,126.434758
983,4921504E06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068174,0.020596,0.0
985,4921507P07Rik,0.26738,0.408204,0.566294,0.392201,0.348692,0.36569,0.532825,0.30968,0.682716,0.706725,0.559387,0.756553,0.804475,0.740234,1.340786,0.910804
989,4921509C19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,4921517D22Rik,0.0,0.0,0.0,0.0,0.008706,0.014942,0.0,0.0,0.015415,0.023429,0.0,0.0,0.0,0.0,0.009292,0.0
1010,4921524J17Rik,32.38653,33.362772,32.412849,36.029048,37.308454,34.632114,36.361991,39.04087,45.370453,53.308596,53.419339,50.371535,55.82606,62.065389,55.232559,59.316384
1011,4921524L21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,4921536K21Rik,0.97363,0.748711,0.393373,0.280477,0.608497,0.480281,0.548213,0.377968,0.183457,0.148312,0.326071,0.353629,0.292458,0.337551,0.312417,0.175125
1022,4921539E11Rik,0.0,0.0,0.0,0.0,0.0,0.039751,0.0,0.0,0.0,0.0,0.0,0.013995,0.017164,0.019037,0.0,0.0
1032,4930402F06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019877
1035,4930402K13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,4930407I10Rik,0.005518,0.0,0.0,0.0,0.046024,0.009527,0.0,0.0,0.0,0.007254,0.0,0.0,0.0,0.0,0.0,0.0
1077,4930415L06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,4930430F08Rik,10.152058,11.110394,7.067407,11.018644,7.000816,7.114913,6.561526,11.042539,10.692746,9.890672,11.846396,12.173543,11.449717,14.490554,11.551475,8.205087
1131,4930433I11Rik,0.0,0.0,0.0,0.0,0.0,0.017003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,4930438A08Rik,0.0,0.0,0.0,0.048805,0.023229,0.0,0.0,0.011715,0.0,0.016387,0.0,0.0,0.01788,0.020975,0.0,0.052159
1162,4930444P10Rik,0.89258,0.133768,1.552413,0.689097,2.4718,2.641862,2.515465,2.002805,2.133499,2.857905,2.850268,2.204923,3.167662,1.742966,3.279987,1.86219
1169,4930447C04Rik,2.477848,4.237657,1.572369,1.823451,1.733466,2.296195,1.47393,1.688686,1.021254,1.330323,2.788488,1.535728,2.342854,1.267232,2.003837,1.389214
1171,4930447F04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080558,0.0,0.0,0.0
1191,4930449I24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.026732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,4930451I11Rik,0.0,0.0,0.0,0.131831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15223,0.0,0.313796,0.0,0.552106
1201,4930453N24Rik,17.082545,19.62676,15.233871,16.341187,15.343498,14.023753,11.733512,11.443982,14.713846,16.512114,12.369894,11.006765,9.526793,12.551886,8.243427,8.434399
1206,4930455H04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,4930469K13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042919
1252,4930474N05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,4930480E11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,4930486L24Rik,0.0,0.176396,0.037816,0.0,0.05427,0.0,0.0,0.0,0.195301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,4930503B20Rik,0.0,0.036447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07214,0.0
1299,4930503E14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024123,0.0,0.0,0.0,0.0,0.038094,0.0,0.025297,0.0
1303,4930503L19Rik,39.753591,43.966205,37.95357,41.976669,33.251873,32.03512,25.374815,22.410883,20.405762,22.214755,18.208257,17.816874,19.086535,20.290781,7.687554,6.556416
1307,4930505A04Rik,0.072828,0.07964,0.0,0.0,0.032332,0.030252,0.075606,0.066742,0.070223,0.0,0.151241,0.123778,0.254796,0.0,0.13806,0.057678
1332,4930512M02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,4930516K23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,4930519G04Rik,0.062009,0.013949,0.0,0.0,0.0,0.05343,0.0,0.0,0.0,0.0,0.025079,0.0,0.0,0.0,0.0,0.0
1376,4930522H14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,4930522L14Rik,8.834664,10.306609,8.03677,9.185129,6.170621,5.238897,5.816659,5.794679,5.114102,5.168963,4.139612,3.866854,3.547752,4.136865,3.848265,3.978328
1380,4930523C07Rik,1.628386,2.286381,0.543211,2.478668,0.297567,3.430407,1.087515,0.727968,0.368218,1.045389,2.749377,0.807808,0.836434,1.163126,1.329261,3.419695
1382,4930524B15Rik,0.074173,0.0,0.111021,0.05487,0.063984,0.119963,0.182825,0.066736,0.143252,0.114555,0.106882,0.050034,0.082484,0.093388,0.263252,0.149569
1448,4930544D05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.047865,0.056811,0.0,0.0,0.0,0.093953,0.0,0.0,0.0,0.0
1450,4930544G11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,4930550C14Rik,0.205175,0.256694,0.054857,0.066632,0.180792,0.029304,0.06456,0.064872,0.117814,0.367048,0.06085,0.073095,0.148807,0.156429,0.419889,0.077791
1503,4930556J24Rik,0.214206,0.23533,0.18047,0.061344,0.158175,0.147166,0.098322,0.04412,0.0,0.0,0.024332,0.026344,0.133977,0.119432,0.0,0.05809
1517,4930558K02Rik,0.0,0.0,0.191595,0.0,0.0,0.028161,0.10451,0.0,0.129197,0.087309,0.104617,0.075865,0.093359,0.10634,0.159249,0.238158
1522,4930562C15Rik,0.141632,0.1298,0.024687,0.159035,0.244413,0.330121,0.204942,0.212137,0.058651,0.064745,0.312613,0.326878,0.448397,0.033269,0.14077,0.036771
1527,4930563E22Rik,3.825998,3.43167,4.923882,4.534491,4.573879,5.456499,5.904002,5.190144,2.85926,4.507535,6.808323,7.520967,8.336441,5.793045,6.007214,1.589048
1547,4930568D16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,4930572O03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,4930578I06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,4930579F01Rik,0.017238,0.0,0.098164,0.0,0.0,0.044269,0.0,0.0,0.0,0.0,0.0,0.0,0.024575,0.0,0.016664,0.041532
1580,4930579G24Rik,16.625496,16.629046,13.566164,13.964604,12.971842,11.438246,8.732235,8.578974,6.254199,6.398359,6.70353,5.839168,6.098469,6.638126,2.684914,2.07459
1589,4930583I09Rik,0.065852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,4930590J08Rik,0.233406,0.165403,0.341822,0.309758,0.427594,0.524235,0.625566,0.303256,0.297403,0.374045,0.553462,0.415041,0.459231,0.247909,0.178025,0.100852
1622,4930595M18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01041,0.0
1624,4930596D02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,4931406B18Rik,0.0,0.014949,0.02662,0.00879,0.0,0.0,0.0,0.012752,0.00672,0.0,0.010538,0.007786,0.019398,0.011493,0.0,0.005448
1638,4931406C07Rik,2.973704,3.224319,3.074039,3.768463,4.089105,5.427177,5.465973,4.930138,4.546262,4.466659,7.666057,6.208305,7.784125,6.946709,7.044616,4.223719
1641,4931408C20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,4931414P19Rik,5.854412,5.778366,4.849565,5.645185,5.805607,5.500727,4.960731,4.667672,3.364887,5.649472,4.642554,4.467628,4.360513,5.112417,1.667423,1.11666
1650,4931428L18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228509,0.0,0.0
1651,4931429L15Rik,0.013576,0.089899,1.138388,0.033201,0.023797,0.01171,0.0,0.012743,0.0,0.035628,0.026861,0.0,0.019567,0.0,0.013277,0.0
1661,4932414N04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,4932415D10Rik,0.0,0.0,0.0,0.0,0.007328,0.0,0.0,0.015192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006494
1666,4932429P05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,4932438H23Rik,0.157803,0.026996,0.019269,0.103881,0.0,0.228261,0.68247,0.475222,0.856743,0.20592,0.334025,0.597587,0.19022,0.237335,0.285336,0.128818
1686,4933402J07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,4933402N03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,4933402N22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023571
1692,4933403O08Rik,0.065023,0.042093,0.16218,0.107556,0.075581,0.094342,0.090798,0.03558,0.123944,0.049401,0.081223,0.0,0.061242,0.12298,0.035796,0.0
1700,4933405L10Rik,0.126135,0.083507,0.0,0.288178,0.228753,0.120111,0.134891,0.143714,0.225906,0.110065,0.134102,0.028927,0.18646,0.196979,0.21026,0.141876
1701,4933405O20Rik,0.0,0.0,0.0,0.0,0.035928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,4933407L21Rik,0.123344,0.396963,0.339451,0.588052,1.898211,1.42186,2.506655,1.595937,2.39144,2.235241,2.335619,2.387139,3.144072,1.729885,4.412546,3.037772
1724,4933409G03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,4933411K16Rik,0.046976,0.051801,0.0,0.091939,0.087055,0.101734,0.024564,0.0,0.0,0.0,0.0,0.0,0.033732,0.039213,0.0,0.0
1733,4933412E24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,4933414I15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.012959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,4933416I08Rik,0.0,0.0,0.0,0.0,0.199942,0.0,0.0,0.045944,0.0,0.0,0.1549,0.056437,0.0,0.0,0.122745,0.138043
1754,4933421I07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,4933424G06Rik,0.032392,0.08468,0.060747,0.123166,0.115717,0.234072,0.437721,0.215984,0.235121,0.309295,0.308717,0.206242,0.218882,0.05275,0.45308,0.186543
1771,4933427D14Rik,11.205726,12.085315,13.633068,12.751286,14.656225,17.236187,23.727926,16.14306,6.001281,12.051815,14.731179,15.334436,14.501476,13.513789,7.663383,6.657175
1772,4933427D14Rik,11.205726,12.085315,13.633068,12.751286,14.656225,17.236187,23.727926,16.14306,6.001281,12.051815,14.731179,15.334436,14.501476,13.513789,7.663383,6.657175
1781,4933428M09Rik,0.032089,0.070838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,4933430I17Rik,0.882755,1.022762,1.175543,0.641183,0.936848,0.876896,0.701843,0.423053,0.563156,0.612263,0.442094,0.338505,0.398623,0.358587,0.343648,0.371557
1809,4933434E20Rik,145.978022,144.412289,120.650705,133.293886,127.505896,127.632572,125.882304,128.219117,129.783158,140.748841,129.141153,124.088158,143.067562,135.127933,123.83678,110.284776
1818,4933436I01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,5031410I06Rik,0.027998,0.0,0.0,0.081061,0.0,0.0,0.0,0.0,0.0,0.017313,0.0,0.0,0.0,0.0,0.114616,0.071555
1840,5031439G07Rik,5.557994,7.596886,20.488873,10.815403,8.090682,8.164252,7.257488,6.975044,7.229883,8.818279,11.321396,15.825045,13.346668,13.012798,17.495377,17.413362
1874,5430401F13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079714,0.0
1876,5430402E10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,5430403G16Rik,1.354015,1.81025,1.041172,1.473856,1.489736,1.301381,1.108593,0.943678,0.82397,0.744774,1.031559,0.821784,0.936788,1.078394,0.426482,0.218393
1899,5530400C23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,5730409E04Rik,0.525734,0.699045,0.911009,0.923988,0.762741,1.448247,1.131377,1.070557,1.706579,2.324085,2.499369,2.59585,2.394838,1.992603,9.846076,4.780055
1915,5730455P16Rik,27.706276,24.738124,22.392267,20.62589,26.516589,25.656086,27.029255,22.867728,18.512365,22.569586,28.539325,26.241913,34.337456,28.314273,36.67636,21.242995
1917,5730480H06Rik,19.900084,21.678316,20.398972,24.88182,18.9166,18.477945,15.737445,13.75749,14.207876,12.521858,16.001125,12.359251,11.285394,14.200416,10.703722,7.385309
1920,5730507C01Rik,2.191589,2.333884,1.741653,2.041833,1.132716,1.145726,0.664289,0.805416,0.830751,0.891895,0.997853,0.994572,1.078227,0.848371,0.391861,0.39278
1922,5730522E02Rik,4.007448,4.074433,6.827978,5.351412,7.744865,9.77177,13.299518,13.265499,10.740457,13.473196,19.388018,18.4118,22.142916,21.552206,12.996584,10.763447
1958,6030458C11Rik,31.906102,36.128532,23.949927,28.265646,25.389173,23.010611,21.613853,20.991798,7.447571,10.872595,20.1126,19.823902,24.219482,19.093425,14.01705,7.718466
1961,6030468B19Rik,2.489434,1.462634,0.616886,1.128946,0.027657,0.051529,0.063273,0.084799,0.058152,0.0,0.062943,0.101916,0.087303,0.0,0.0,0.0
1964,6030498E09Rik,0.0,0.0,0.0,0.0,0.0,0.079283,0.025085,0.043546,0.093859,0.063017,0.101387,0.055363,0.068466,0.139754,0.091596,0.037657
1966,6330403K07Rik,76.540918,71.371809,71.01475,63.450894,218.916433,216.290156,252.691375,254.097693,202.519924,221.475439,407.651027,365.380194,420.042951,401.288671,392.752153,357.829449
1971,6330411D24Rik,0.038457,0.0,0.0,0.025044,0.017757,0.032925,0.061167,0.0,0.037814,0.0,0.040641,0.021924,1.802757,0.066272,0.09325,0.030872
1984,6430548M08Rik,1.735744,1.928009,5.675567,5.795744,6.84798,6.410084,6.965112,7.399528,10.580912,16.173731,15.393788,10.688873,14.518226,14.564639,20.713752,12.654133
1985,6430550D23Rik,1.242708,1.061427,0.713169,0.989935,0.741736,0.670017,0.753067,0.798338,0.513557,0.739261,1.06557,1.016045,1.594999,0.701139,0.822428,0.720517
1988,6430571L13Rik,1.051693,0.653461,0.987601,0.78538,2.036997,1.373469,1.830949,1.674698,1.256182,1.333375,2.47563,2.367121,3.135945,1.980618,3.556262,1.998981
2008,6720489N17Rik,13.733358,10.506062,9.68697,9.960745,8.044438,7.510314,9.686898,5.656859,5.068888,6.026246,5.521247,5.374626,5.546922,6.2555,3.052909,1.875275
2010,6820408C15Rik,0.618715,0.597154,0.595578,0.234849,0.893751,1.034839,1.639679,1.045953,1.476603,1.501092,2.597039,1.214071,1.029825,1.220127,4.124027,3.271195
2017,7420426K07Rik,0.0,0.021886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,7530416G11Rik,0.0,0.029197,0.0,0.0,0.02442,0.0,0.055963,0.050256,0.0,0.069827,0.084167,0.0,0.0,0.089197,0.0,0.0
2034,8030462N17Rik,8.240929,9.048419,7.300831,8.119621,9.133577,7.558821,7.610347,7.174591,5.778917,6.915452,7.255939,7.068876,6.852275,7.483037,5.362497,3.935367
2035,8030474K03Rik,0.106465,0.029293,0.0,0.039391,0.077208,0.0,0.0,0.0,0.02954,0.0,0.015597,0.015788,0.140158,0.023594,0.0,0.022424
2048,9030025P20Rik,9.308355,10.516601,9.385426,9.475846,11.016183,9.57924,9.663738,9.725743,5.745826,4.465883,5.661677,7.766123,6.034194,4.941686,5.14683,3.111819
2058,9030624G23Rik,2.519708,2.771026,1.80209,1.790249,1.470022,1.757815,1.03842,0.82455,0.74199,0.686096,1.190628,1.202069,1.494907,1.29052,1.795319,1.371304
2061,9130008F23Rik,0.857334,0.718248,0.647012,0.345286,0.413688,0.348079,0.185912,0.60466,0.355852,0.26396,0.16175,0.297471,0.285444,0.173313,0.261586,0.237217
2067,9130019O22Rik,2.814459,3.057746,3.120974,2.804256,3.32852,2.830774,2.845219,2.590132,3.394974,3.079526,2.917971,2.434341,2.860382,2.232784,0.697122,0.406196
2069,9130023H24Rik,6.565123,6.91551,8.31334,8.133987,7.653325,7.159376,6.263607,5.08053,4.986882,4.78781,5.465641,5.007082,5.422803,5.908736,2.631737,2.060696
2080,9130401M01Rik,71.297227,76.68006,70.555073,70.166192,63.509106,60.506813,51.727747,46.350449,66.958167,71.851975,55.641602,58.086227,63.576675,52.662171,67.312497,63.732562
2081,9130409I23Rik,0.0,0.0,0.027971,0.055035,0.0,0.048551,0.061138,0.0,0.0,0.0,0.07685,0.016866,0.0,0.0,0.0,0.034645
2095,9230112D13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,9330159F19Rik,1.912566,1.820486,5.231636,6.335342,10.714454,10.497967,14.53004,13.39961,17.279419,25.017137,24.60002,24.550935,30.659883,29.816689,16.140664,11.016902
2129,9330182O14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016166,0.0,0.0,0.0
2138,9430015G10Rik,50.322465,55.345594,49.485914,50.197137,40.980516,39.219177,25.309742,22.585607,14.407606,19.150279,21.173404,21.451261,24.17387,24.39706,11.401787,8.504388
2147,9430038I01Rik,17.997413,15.940151,15.674285,11.059642,11.183381,11.450898,10.066519,8.200396,7.070712,7.192641,6.854736,7.368475,6.540773,7.491791,9.081134,7.402449
2155,9430069I07Rik,0.0,0.07297,0.0,0.0,0.0,0.0,0.0,0.187377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,9530002B09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,9530003J23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.033349,0.0,0.0,0.032729,0.033411,0.0,0.0,0.0,0.078146,0.116896
2188,9530053A07Rik,0.025356,0.055862,0.073838,0.051171,0.067555,0.07613,0.064747,0.06383,0.019965,0.045156,0.056841,0.039259,0.074803,0.034147,0.040265,0.029947
2193,9530068E07Rik,102.662931,104.473617,104.031179,98.059598,91.245101,88.584366,66.226281,59.984051,68.836461,73.520677,66.361718,62.077387,68.576945,71.161767,72.39561,61.069691
2194,9530077C05Rik,5.866198,6.258308,7.264234,7.61601,7.190753,5.98045,5.250748,4.09774,6.386642,7.635252,7.238087,6.355488,8.259152,6.944459,9.166275,9.226398
2218,9830107B12Rik,0.0,0.0,0.0,0.0,0.0,0.011106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010479
2223,9930012K11Rik,5.726503,6.616765,5.270396,7.715871,3.54341,3.843806,2.79423,2.363727,3.070751,3.646572,3.771399,2.498769,3.901857,5.362171,2.888411,2.266179
2226,9930021J03Rik,2.74448,2.591916,4.612886,4.811584,4.586025,4.975759,3.930277,4.034085,5.745573,5.340546,4.792157,4.355098,4.383304,4.457031,3.303393,2.349116
2227,9930022D16Rik,0.0,0.0,0.0,0.0,0.007857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,9930104L06Rik,12.502542,11.634592,3.885262,4.193705,10.775207,10.324181,9.531274,7.375515,2.763352,4.53945,10.40885,14.039435,10.78009,11.754902,5.699555,2.936431
2232,9930111J21Rik1,0.453866,0.133151,0.024221,0.119422,0.0,0.14752,0.056794,0.061975,0.027021,0.103754,0.356097,0.235687,0.720233,0.230489,0.066415,0.051242
2233,9930111J21Rik2,0.059186,0.080342,0.037758,0.032999,0.071001,0.082092,0.181442,0.077131,0.20615,0.269921,0.094376,0.088262,0.135331,0.176064,0.137295,0.019209
2235,a,1.97259,1.381858,1.094541,0.706061,1.389424,1.783892,0.605525,0.358522,1.377205,2.897929,0.705363,0.437934,0.705296,1.10249,2.593532,2.77707
2237,A030003K21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100259
2238,A030005K14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,A030005L19Rik,0.070881,0.077793,0.274738,0.094323,0.065876,0.061293,0.072919,0.065399,0.213789,0.191955,0.073511,0.039956,0.100008,0.173035,0.03483,0.086912
2241,A030014E15Rik,0.0,0.0,0.0,0.0,0.0,0.075342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,A130010J15Rik,11.53532,10.848148,8.693492,8.431738,9.354211,9.939112,8.305018,6.132385,7.785826,8.722659,7.776914,8.833437,8.54498,9.389237,6.091409,5.001019
2252,A1bg,0.014197,0.0,0.0,0.0,0.0,0.0,0.014838,0.0,0.067074,0.0,0.0,0.0,0.0,0.0,0.013811,0.0
2253,A1cf,0.0,0.0,0.0,0.0,0.0,0.0,0.030264,0.00709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,A2m,1.416584,1.318791,2.253145,1.676124,1.215464,1.314105,1.029587,1.119677,1.970725,3.793733,2.13072,1.904131,2.525488,3.560048,4.737227,2.50907
2283,A2ml1,0.0,0.0,0.0,0.0,1.34318,0.487551,2.941576,2.235144,3.36812,3.477889,4.840872,4.870089,4.604023,3.354214,14.915943,10.553303
2310,A3galt2,0.112752,0.04145,0.312832,0.360575,0.212726,0.362518,0.479382,0.497992,0.156641,0.187789,0.258859,0.325174,0.481903,0.255249,0.076393,0.024225
2311,A430005L14Rik,112.708899,116.504081,87.760215,84.710198,74.62108,70.357667,55.60157,55.455748,53.054001,52.352311,46.536019,46.712156,45.438904,44.785131,33.111761,31.247725
2318,A430033K04Rik,6.095902,6.432601,9.062029,7.542216,10.126473,10.921634,12.348937,10.894427,7.424374,12.554434,16.430995,16.095786,17.003533,16.435479,8.612078,6.918817
2337,A4galt,0.33841,0.372562,0.685784,1.007466,1.034514,1.1274,1.974232,0.688293,2.392683,0.877824,1.030773,0.813335,1.406501,1.669945,4.185625,2.398126
2338,A4gnt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017254,0.014362
2344,A530016L24Rik,0.0,0.0,0.052686,0.024309,0.015591,0.016141,0.05034,0.0263,0.045567,0.1344,0.077629,0.116296,0.24096,0.092309,0.027322,0.021008
2349,A530032D15Rik,0.0,0.0,0.0,0.0,0.0,0.016547,0.0,0.038741,0.0,0.022529,0.0,0.046492,0.0,0.0,0.0,0.0
2358,A530064D06Rik,0.0,0.0,0.028981,0.0,0.0,0.0,0.0,0.012159,0.0,0.039246,0.060806,0.0,0.007409,0.095753,0.0,0.093792
2367,A630001G21Rik,0.251866,0.522354,0.547089,0.735294,0.336314,0.633393,0.280486,0.394128,0.29577,0.173732,0.213122,0.23019,0.18984,0.346846,0.174122,0.093663
